period_end,entity_id,client_group_id,external_ar_eom
2025-05-31,GELEXTECH,CG01,2806538591.0018415
2025-05-31,GELEXTECH,CG02,1545640776.9913588
2025-05-31,GELEXTECH,CG03,1067613186.1572176
2025-05-31,GELEXTECH,CG04,759018949.5121001
2025-05-31,GELEXTECH,CG05,725995924.2121978
2025-05-31,GELEXTECH,CG06,646997518.4789162
2025-05-31,GELEXTECH,CG07,570455472.9978355
2025-05-31,GELEXTECH,CG08,487428536.7346552
2025-06-30,GELEXTECH,CG01,2583227093.83613
2025-06-30,GELEXTECH,CG02,1702350042.2469146
2025-06-30,GELEXTECH,CG03,1249638891.5433068
2025-06-30,GELEXTECH,CG04,751330275.6348827
2025-06-30,GELEXTECH,CG05,597652791.7618569
2025-06-30,GELEXTECH,CG06,611921928.3489312
2025-06-30,GELEXTECH,CG07,491050134.8939805
2025-06-30,GELEXTECH,CG08,415492539.60570145
2025-07-31,GELEXTECH,CG01,3002197739.861795
2025-07-31,GELEXTECH,CG02,1778334544.5356278
2025-07-31,GELEXTECH,CG03,984996764.6631618
2025-07-31,GELEXTECH,CG04,894095111.57248
2025-07-31,GELEXTECH,CG05,746060481.0122958
2025-07-31,GELEXTECH,CG06,517216512.76189804
2025-07-31,GELEXTECH,CG07,488935211.0409766
2025-07-31,GELEXTECH,CG08,399354316.8251858
2025-08-31,GELEXTECH,CG01,3082830277.125997
2025-08-31,GELEXTECH,CG02,1792959950.5929964
2025-08-31,GELEXTECH,CG03,1065469323.0163105
2025-08-31,GELEXTECH,CG04,872140441.0986954
2025-08-31,GELEXTECH,CG05,699849297.1333108
2025-08-31,GELEXTECH,CG06,602440837.4674052
2025-08-31,GELEXTECH,CG07,516942271.04645693
2025-08-31,GELEXTECH,CG08,426839959.0300011
2025-09-30,GELEXTECH,CG01,3188449221.742695
2025-09-30,GELEXTECH,CG02,1444150989.9924383
2025-09-30,GELEXTECH,CG03,1356406136.4065523
2025-09-30,GELEXTECH,CG04,977535581.9568049
2025-09-30,GELEXTECH,CG05,740573037.9023908
2025-09-30,GELEXTECH,CG06,699292442.3471591
2025-09-30,GELEXTECH,CG07,548596960.7014623
2025-09-30,GELEXTECH,CG08,457720269.3623745
2025-10-31,GELEXTECH,CG01,2126680908.3591774
2025-10-31,GELEXTECH,CG02,1486690775.100162
2025-10-31,GELEXTECH,CG03,1087789883.795672
2025-10-31,GELEXTECH,CG04,733845919.2552787
2025-10-31,GELEXTECH,CG05,761627787.5875602
2025-10-31,GELEXTECH,CG06,612230898.7783587
2025-10-31,GELEXTECH,CG07,498089834.20744866
2025-10-31,GELEXTECH,CG08,392803068.56035477
2025-11-30,GELEXTECH,CG01,2954048754.599699
2025-11-30,GELEXTECH,CG02,1386751859.9332938
2025-11-30,GELEXTECH,CG03,1175253444.6901324
2025-11-30,GELEXTECH,CG04,912778765.7041479
2025-11-30,GELEXTECH,CG05,541818321.5431962
2025-11-30,GELEXTECH,CG06,584526000.1796415
2025-11-30,GELEXTECH,CG07,482290365.6669253
2025-11-30,GELEXTECH,CG08,414316134.59567225
2025-12-31,GELEXTECH,CG01,2617481865.034312
2025-12-31,GELEXTECH,CG02,1731722870.6965287
2025-12-31,GELEXTECH,CG03,1093011855.8853545
2025-12-31,GELEXTECH,CG04,830395678.7076329
2025-12-31,GELEXTECH,CG05,774245260.8114976
2025-12-31,GELEXTECH,CG06,533736164.41890585
2025-12-31,GELEXTECH,CG07,571966430.8343872
2025-12-31,GELEXTECH,CG08,403644106.4773217
2026-01-31,GELEXTECH,CG01,3100711862.7007914
2026-01-31,GELEXTECH,CG02,1672261495.3137267
2026-01-31,GELEXTECH,CG03,1253612112.960305
2026-01-31,GELEXTECH,CG04,845104709.9509131
2026-01-31,GELEXTECH,CG05,726547485.5297385
2026-01-31,GELEXTECH,CG06,687565757.165176
2026-01-31,GELEXTECH,CG07,540102636.7576597
2026-01-31,GELEXTECH,CG08,436406988.32013917
2026-02-28,GELEXTECH,CG01,2874713569.5294514
2026-02-28,GELEXTECH,CG02,1651255023.1250052
2026-02-28,GELEXTECH,CG03,1067803519.3125731
2026-02-28,GELEXTECH,CG04,762599334.1869105
2026-02-28,GELEXTECH,CG05,678593300.1784629
2026-02-28,GELEXTECH,CG06,659452363.7124707
2026-02-28,GELEXTECH,CG07,546536236.4102707
2026-02-28,GELEXTECH,CG08,357466350.0253147
2026-03-31,GELEXTECH,CG01,2370199967.097876
2026-03-31,GELEXTECH,CG02,1430714510.2967558
2026-03-31,GELEXTECH,CG03,1326806905.6231554
2026-03-31,GELEXTECH,CG04,700506635.92366
2026-03-31,GELEXTECH,CG05,547582337.0909576
2026-03-31,GELEXTECH,CG06,524315225.32944584
2026-03-31,GELEXTECH,CG07,504091908.12992895
2026-03-31,GELEXTECH,CG08,433692598.7549745
2022-04-30,GELEXINVEST,CG01,4293948218.0941663
2022-04-30,GELEXINVEST,CG02,1780203763.4145381
2022-04-30,GELEXINVEST,CG03,1880728966.850675
2022-04-30,GELEXINVEST,CG04,1163221749.2877023
2022-04-30,GELEXINVEST,CG05,1030820016.993139
2022-04-30,GELEXINVEST,CG06,729254303.2192335
2022-04-30,GELEXINVEST,CG07,720774013.4803771
2022-04-30,GELEXINVEST,CG08,614531892.3598257
2022-05-31,GELEXINVEST,CG01,3346766301.8495765
2022-05-31,GELEXINVEST,CG02,2244090937.650335
2022-05-31,GELEXINVEST,CG03,1551216268.6524644
2022-05-31,GELEXINVEST,CG04,1305722817.8077364
2022-05-31,GELEXINVEST,CG05,1071595856.8649304
2022-05-31,GELEXINVEST,CG06,982013697.4468578
2022-05-31,GELEXINVEST,CG07,705837856.2638779
2022-05-31,GELEXINVEST,CG08,679069741.09913
2022-06-30,GELEXINVEST,CG01,3355931653.4052763
2022-06-30,GELEXINVEST,CG02,2397228452.1849003
2022-06-30,GELEXINVEST,CG03,1925329899.4141285
2022-06-30,GELEXINVEST,CG04,1222478707.7319622
2022-06-30,GELEXINVEST,CG05,882401425.9405295
2022-06-30,GELEXINVEST,CG06,961298456.3909744
2022-06-30,GELEXINVEST,CG07,662649269.651546
2022-06-30,GELEXINVEST,CG08,616282671.1569943
2022-07-31,GELEXINVEST,CG01,4020941746.2933993
2022-07-31,GELEXINVEST,CG02,1978481589.9758105
2022-07-31,GELEXINVEST,CG03,1529305055.9076154
2022-07-31,GELEXINVEST,CG04,1184236813.5444963
2022-07-31,GELEXINVEST,CG05,1032520596.1176571
2022-07-31,GELEXINVEST,CG06,1008610822.2385187
2022-07-31,GELEXINVEST,CG07,597518818.1794242
2022-07-31,GELEXINVEST,CG08,604807901.7719135
2022-08-31,GELEXINVEST,CG01,3917976292.331044
2022-08-31,GELEXINVEST,CG02,1812372846.3443441
2022-08-31,GELEXINVEST,CG03,1450675716.8867583
2022-08-31,GELEXINVEST,CG04,1045683741.8166273
2022-08-31,GELEXINVEST,CG05,882155443.7616013
2022-08-31,GELEXINVEST,CG06,802951589.6432837
2022-08-31,GELEXINVEST,CG07,698944955.5191244
2022-08-31,GELEXINVEST,CG08,555260184.0080857
2022-09-30,GELEXINVEST,CG01,3765415632.7823453
2022-09-30,GELEXINVEST,CG02,1963899516.4453845
2022-09-30,GELEXINVEST,CG03,1714006917.112954
2022-09-30,GELEXINVEST,CG04,1019234804.5241754
2022-09-30,GELEXINVEST,CG05,736893091.8829334
2022-09-30,GELEXINVEST,CG06,765192359.8135657
2022-09-30,GELEXINVEST,CG07,743407520.9637756
2022-09-30,GELEXINVEST,CG08,557258649.2470397
2022-10-31,GELEXINVEST,CG01,3398463922.965961
2022-10-31,GELEXINVEST,CG02,2461930282.7049227
2022-10-31,GELEXINVEST,CG03,1460892079.526397
2022-10-31,GELEXINVEST,CG04,1078881813.61275
2022-10-31,GELEXINVEST,CG05,983659509.0027977
2022-10-31,GELEXINVEST,CG06,663152050.7211252
2022-10-31,GELEXINVEST,CG07,786919756.7656838
2022-10-31,GELEXINVEST,CG08,617937250.0370951
2022-11-30,GELEXINVEST,CG01,4148324671.0373974
2022-11-30,GELEXINVEST,CG02,2174474423.4144745
2022-11-30,GELEXINVEST,CG03,1536203878.2321985
2022-11-30,GELEXINVEST,CG04,1210625680.6801178
2022-11-30,GELEXINVEST,CG05,886466067.1942531
2022-11-30,GELEXINVEST,CG06,901261078.0146849
2022-11-30,GELEXINVEST,CG07,796129733.6706707
2022-11-30,GELEXINVEST,CG08,704575333.125365
2022-12-31,GELEXINVEST,CG01,4183976528.069276
2022-12-31,GELEXINVEST,CG02,2090291019.0209885
2022-12-31,GELEXINVEST,CG03,1595431891.095918
2022-12-31,GELEXINVEST,CG04,1253526908.4687262
2022-12-31,GELEXINVEST,CG05,920465339.3742017
2022-12-31,GELEXINVEST,CG06,860337290.8743422
2022-12-31,GELEXINVEST,CG07,641897296.5988891
2022-12-31,GELEXINVEST,CG08,545659878.4364297
2023-01-31,GELEXINVEST,CG01,4223426180.702555
2023-01-31,GELEXINVEST,CG02,1967096629.3891265
2023-01-31,GELEXINVEST,CG03,1811075386.074344
2023-01-31,GELEXINVEST,CG04,1147740145.9139855
2023-01-31,GELEXINVEST,CG05,971460790.8209655
2023-01-31,GELEXINVEST,CG06,968873319.4703977
2023-01-31,GELEXINVEST,CG07,786131233.6835053
2023-01-31,GELEXINVEST,CG08,654405288.7331761
2023-02-28,GELEXINVEST,CG01,3828918413.057089
2023-02-28,GELEXINVEST,CG02,2088432603.830134
2023-02-28,GELEXINVEST,CG03,1671864447.8051844
2023-02-28,GELEXINVEST,CG04,1254378093.898558
2023-02-28,GELEXINVEST,CG05,787258551.2551756
2023-02-28,GELEXINVEST,CG06,882305903.3809289
2023-02-28,GELEXINVEST,CG07,730225311.642825
2023-02-28,GELEXINVEST,CG08,694008182.4551858
2023-03-31,GELEXINVEST,CG01,3596397366.4014344
2023-03-31,GELEXINVEST,CG02,2279233843.6996703
2023-03-31,GELEXINVEST,CG03,1795051947.6170592
2023-03-31,GELEXINVEST,CG04,1103804462.1123114
2023-03-31,GELEXINVEST,CG05,909398845.2218331
2023-03-31,GELEXINVEST,CG06,650729021.3415883
2023-03-31,GELEXINVEST,CG07,639173572.2780424
2023-03-31,GELEXINVEST,CG08,553461197.6975894
2023-04-30,GELEXINVEST,CG01,3417146324.6328855
2023-04-30,GELEXINVEST,CG02,2013836516.7164595
2023-04-30,GELEXINVEST,CG03,1448779498.6697254
2023-04-30,GELEXINVEST,CG04,1199532488.6812568
2023-04-30,GELEXINVEST,CG05,983647100.8925639
2023-04-30,GELEXINVEST,CG06,858763624.4496762
2023-04-30,GELEXINVEST,CG07,708485968.3577484
2023-04-30,GELEXINVEST,CG08,498802680.8718061
2023-05-31,GELEXINVEST,CG01,3495033416.211945
2023-05-31,GELEXINVEST,CG02,1966778397.044703
2023-05-31,GELEXINVEST,CG03,1605953899.9646194
2023-05-31,GELEXINVEST,CG04,1300881030.3148797
2023-05-31,GELEXINVEST,CG05,984828667.8149372
2023-05-31,GELEXINVEST,CG06,718295679.9944073
2023-05-31,GELEXINVEST,CG07,729488325.2425108
2023-05-31,GELEXINVEST,CG08,605737927.6741625
2023-06-30,GELEXINVEST,CG01,3914752106.598127
2023-06-30,GELEXINVEST,CG02,1997197098.2110324
2023-06-30,GELEXINVEST,CG03,1356105561.9420562
2023-06-30,GELEXINVEST,CG04,1178969050.286485
2023-06-30,GELEXINVEST,CG05,921683268.7225118
2023-06-30,GELEXINVEST,CG06,771375376.4165688
2023-06-30,GELEXINVEST,CG07,674049166.7648326
2023-06-30,GELEXINVEST,CG08,523275887.9443281
2023-07-31,GELEXINVEST,CG01,3857851922.0179296
2023-07-31,GELEXINVEST,CG02,2215789545.6352577
2023-07-31,GELEXINVEST,CG03,1755717699.5463395
2023-07-31,GELEXINVEST,CG04,1071038068.6299703
2023-07-31,GELEXINVEST,CG05,882045236.1522294
2023-07-31,GELEXINVEST,CG06,660275706.0054022
2023-07-31,GELEXINVEST,CG07,767532688.74965
2023-07-31,GELEXINVEST,CG08,532030337.6087479
2023-08-31,GELEXINVEST,CG01,3925322226.8733945
2023-08-31,GELEXINVEST,CG02,2257251510.0357904
2023-08-31,GELEXINVEST,CG03,1456523899.6827915
2023-08-31,GELEXINVEST,CG04,1175076119.6425955
2023-08-31,GELEXINVEST,CG05,1104273048.4305062
2023-08-31,GELEXINVEST,CG06,969884726.5089046
2023-08-31,GELEXINVEST,CG07,779737353.9662378
2023-08-31,GELEXINVEST,CG08,611350726.4786433
2023-09-30,GELEXINVEST,CG01,3827646011.440924
2023-09-30,GELEXINVEST,CG02,1976959520.4591608
2023-09-30,GELEXINVEST,CG03,1649895839.0474093
2023-09-30,GELEXINVEST,CG04,1045323288.8069096
2023-09-30,GELEXINVEST,CG05,877317408.1846814
2023-09-30,GELEXINVEST,CG06,793984164.4153705
2023-09-30,GELEXINVEST,CG07,686057058.6820347
2023-09-30,GELEXINVEST,CG08,585520946.8763169
2023-10-31,GELEXINVEST,CG01,3160649489.0280786
2023-10-31,GELEXINVEST,CG02,2387429997.543874
2023-10-31,GELEXINVEST,CG03,1994976343.2579753
2023-10-31,GELEXINVEST,CG04,1192016574.7999988
2023-10-31,GELEXINVEST,CG05,791923328.2211555
2023-10-31,GELEXINVEST,CG06,736923807.3243188
2023-10-31,GELEXINVEST,CG07,719433590.8420924
2023-10-31,GELEXINVEST,CG08,646992121.7660649
2023-11-30,GELEXINVEST,CG01,3488047332.243734
2023-11-30,GELEXINVEST,CG02,2025654551.5338821
2023-11-30,GELEXINVEST,CG03,1678830543.6008387
2023-11-30,GELEXINVEST,CG04,1065813321.4807433
2023-11-30,GELEXINVEST,CG05,744906980.1170069
2023-11-30,GELEXINVEST,CG06,820611262.203082
2023-11-30,GELEXINVEST,CG07,736731519.959829
2023-11-30,GELEXINVEST,CG08,547310971.6143461
2023-12-31,GELEXINVEST,CG01,3654145627.126799
2023-12-31,GELEXINVEST,CG02,1975340117.3761551
2023-12-31,GELEXINVEST,CG03,1850591153.954891
2023-12-31,GELEXINVEST,CG04,1245255747.0719612
2023-12-31,GELEXINVEST,CG05,1006070527.7726349
2023-12-31,GELEXINVEST,CG06,965213622.3165029
2023-12-31,GELEXINVEST,CG07,643408718.8009763
2023-12-31,GELEXINVEST,CG08,566312793.7728515
2024-01-31,GELEXINVEST,CG01,3575818614.0152807
2024-01-31,GELEXINVEST,CG02,2298632785.078817
2024-01-31,GELEXINVEST,CG03,1626912339.6474326
2024-01-31,GELEXINVEST,CG04,1066730410.8225764
2024-01-31,GELEXINVEST,CG05,953650079.4146713
2024-01-31,GELEXINVEST,CG06,843112341.8303678
2024-01-31,GELEXINVEST,CG07,776979208.9085549
2024-01-31,GELEXINVEST,CG08,615416033.6314718
2024-02-29,GELEXINVEST,CG01,3969884717.415434
2024-02-29,GELEXINVEST,CG02,2123030045.4703176
2024-02-29,GELEXINVEST,CG03,1562387884.0015244
2024-02-29,GELEXINVEST,CG04,1236808009.6123376
2024-02-29,GELEXINVEST,CG05,929634099.3091792
2024-02-29,GELEXINVEST,CG06,983652967.188857
2024-02-29,GELEXINVEST,CG07,818057477.1920476
2024-02-29,GELEXINVEST,CG08,639079950.2497296
2024-03-31,GELEXINVEST,CG01,3797436824.1456866
2024-03-31,GELEXINVEST,CG02,1883239640.2660255
2024-03-31,GELEXINVEST,CG03,1639888523.5861824
2024-03-31,GELEXINVEST,CG04,1209369640.0284727
2024-03-31,GELEXINVEST,CG05,979760750.25439
2024-03-31,GELEXINVEST,CG06,877410811.3627733
2024-03-31,GELEXINVEST,CG07,784520470.0156955
2024-03-31,GELEXINVEST,CG08,557181491.7997357
2024-04-30,GELEXINVEST,CG01,4158454172.257242
2024-04-30,GELEXINVEST,CG02,2200248588.567925
2024-04-30,GELEXINVEST,CG03,1526724039.618441
2024-04-30,GELEXINVEST,CG04,1122697359.5812318
2024-04-30,GELEXINVEST,CG05,898566186.6522536
2024-04-30,GELEXINVEST,CG06,796913325.4848957
2024-04-30,GELEXINVEST,CG07,713104495.9831833
2024-04-30,GELEXINVEST,CG08,711275834.2849251
2024-05-31,GELEXINVEST,CG01,4047157307.349554
2024-05-31,GELEXINVEST,CG02,1774985002.853131
2024-05-31,GELEXINVEST,CG03,1580077750.913585
2024-05-31,GELEXINVEST,CG04,1331898076.3997812
2024-05-31,GELEXINVEST,CG05,987090720.187289
2024-05-31,GELEXINVEST,CG06,465871887.87570965
2024-05-31,GELEXINVEST,CG07,759655099.8750322
2024-05-31,GELEXINVEST,CG08,706832387.3704416
2024-06-30,GELEXINVEST,CG01,3899030106.2563143
2024-06-30,GELEXINVEST,CG02,1376165071.615342
2024-06-30,GELEXINVEST,CG03,1619731874.6914895
2024-06-30,GELEXINVEST,CG04,1056821033.6530719
2024-06-30,GELEXINVEST,CG05,647336763.5796925
2024-06-30,GELEXINVEST,CG06,773447798.4134674
2024-06-30,GELEXINVEST,CG07,707678564.1117065
2024-06-30,GELEXINVEST,CG08,548112731.0044181
2024-07-31,GELEXINVEST,CG01,3710614962.2610826
2024-07-31,GELEXINVEST,CG02,1771642023.289129
2024-07-31,GELEXINVEST,CG03,1810233842.5097396
2024-07-31,GELEXINVEST,CG04,1420960443.8950038
2024-07-31,GELEXINVEST,CG05,1076767684.4577627
2024-07-31,GELEXINVEST,CG06,678264252.7694445
2024-07-31,GELEXINVEST,CG07,615689459.998174
2024-07-31,GELEXINVEST,CG08,553522985.6821467
2024-08-31,GELEXINVEST,CG01,3475797513.621612
2024-08-31,GELEXINVEST,CG02,2023114120.744774
2024-08-31,GELEXINVEST,CG03,1297434959.8078902
2024-08-31,GELEXINVEST,CG04,1165447282.2951882
2024-08-31,GELEXINVEST,CG05,917129480.4603243
2024-08-31,GELEXINVEST,CG06,715490736.8492655
2024-08-31,GELEXINVEST,CG07,637650794.6359179
2024-08-31,GELEXINVEST,CG08,435277466.4060089
2024-09-30,GELEXINVEST,CG01,3700249244.1260905
2024-09-30,GELEXINVEST,CG02,2114951272.8723497
2024-09-30,GELEXINVEST,CG03,1678953972.7099447
2024-09-30,GELEXINVEST,CG04,1183696086.2223167
2024-09-30,GELEXINVEST,CG05,899944265.3697536
2024-09-30,GELEXINVEST,CG06,831980570.2132092
2024-09-30,GELEXINVEST,CG07,762754093.7080911
2024-09-30,GELEXINVEST,CG08,572220007.1250745
2024-10-31,GELEXINVEST,CG01,3748579632.2470827
2024-10-31,GELEXINVEST,CG02,2009615227.6899517
2024-10-31,GELEXINVEST,CG03,1758494113.93779
2024-10-31,GELEXINVEST,CG04,1127378769.633617
2024-10-31,GELEXINVEST,CG05,991796855.7223125
2024-10-31,GELEXINVEST,CG06,837918355.1488352
2024-10-31,GELEXINVEST,CG07,694424543.9894654
2024-10-31,GELEXINVEST,CG08,577242312.4953513
2024-11-30,GELEXINVEST,CG01,3061360503.724463
2024-11-30,GELEXINVEST,CG02,2140181770.5728765
2024-11-30,GELEXINVEST,CG03,1640321665.7642965
2024-11-30,GELEXINVEST,CG04,1242442298.8320825
2024-11-30,GELEXINVEST,CG05,867426801.3064255
2024-11-30,GELEXINVEST,CG06,953533997.1879789
2024-11-30,GELEXINVEST,CG07,660994631.516729
2024-11-30,GELEXINVEST,CG08,522465175.8510274
2024-12-31,GELEXINVEST,CG01,2953611451.684093
2024-12-31,GELEXINVEST,CG02,2317953351.4377546
2024-12-31,GELEXINVEST,CG03,1777596457.40697
2024-12-31,GELEXINVEST,CG04,1183696330.837229
2024-12-31,GELEXINVEST,CG05,813245945.1800475
2024-12-31,GELEXINVEST,CG06,923205661.6457034
2024-12-31,GELEXINVEST,CG07,646405575.3767078
2024-12-31,GELEXINVEST,CG08,543288148.2415693
2025-01-31,GELEXINVEST,CG01,4295740481.26528
2025-01-31,GELEXINVEST,CG02,2765966033.0928597
2025-01-31,GELEXINVEST,CG03,1807061772.5287485
2025-01-31,GELEXINVEST,CG04,1209430105.6741881
2025-01-31,GELEXINVEST,CG05,945904590.5417676
2025-01-31,GELEXINVEST,CG06,718771626.6115774
2025-01-31,GELEXINVEST,CG07,734607725.7821904
2025-01-31,GELEXINVEST,CG08,701793706.6216226
2025-02-28,GELEXINVEST,CG01,3880428390.3266625
2025-02-28,GELEXINVEST,CG02,1961588956.1653802
2025-02-28,GELEXINVEST,CG03,1732684630.5626445
2025-02-28,GELEXINVEST,CG04,1332744553.954828
2025-02-28,GELEXINVEST,CG05,1009840693.216049
2025-02-28,GELEXINVEST,CG06,861247897.5928203
2025-02-28,GELEXINVEST,CG07,668238193.929616
2025-02-28,GELEXINVEST,CG08,657560264.2203141
2025-03-31,GELEXINVEST,CG01,3292595680.1292405
2025-03-31,GELEXINVEST,CG02,2242285623.7799973
2025-03-31,GELEXINVEST,CG03,1178123856.90589
2025-03-31,GELEXINVEST,CG04,967076659.3760352
2025-03-31,GELEXINVEST,CG05,792169845.1439807
2025-03-31,GELEXINVEST,CG06,661608148.3882887
2025-03-31,GELEXINVEST,CG07,656220350.872462
2025-03-31,GELEXINVEST,CG08,518908001.25234014
2025-04-30,GELEXINVEST,CG01,4090671953.2674346
2025-04-30,GELEXINVEST,CG02,2134666235.1940455
2025-04-30,GELEXINVEST,CG03,2184588237.145049
2025-04-30,GELEXINVEST,CG04,1201861105.262425
2025-04-30,GELEXINVEST,CG05,965650220.9161822
2025-04-30,GELEXINVEST,CG06,687003041.8634744
2025-04-30,GELEXINVEST,CG07,671760662.8484347
2025-04-30,GELEXINVEST,CG08,659892709.2623508
2025-05-31,GELEXINVEST,CG01,2751849549.100205
2025-05-31,GELEXINVEST,CG02,1980145175.8611572
2025-05-31,GELEXINVEST,CG03,1745582115.5548608
2025-05-31,GELEXINVEST,CG04,1101184400.9530616
2025-05-31,GELEXINVEST,CG05,847743864.5673585
2025-05-31,GELEXINVEST,CG06,624922925.6761045
2025-05-31,GELEXINVEST,CG07,687677091.6738871
2025-05-31,GELEXINVEST,CG08,584524206.7998773
2025-06-30,GELEXINVEST,CG01,3813598960.970959
2025-06-30,GELEXINVEST,CG02,2074090274.7126577
2025-06-30,GELEXINVEST,CG03,1668117413.9504626
2025-06-30,GELEXINVEST,CG04,1132774335.1481087
2025-06-30,GELEXINVEST,CG05,912226748.0928408
2025-06-30,GELEXINVEST,CG06,788236600.048431
2025-06-30,GELEXINVEST,CG07,697963659.6258948
2025-06-30,GELEXINVEST,CG08,437826770.77590364
2025-07-31,GELEXINVEST,CG01,3221817928.2384152
2025-07-31,GELEXINVEST,CG02,1930858329.2782433
2025-07-31,GELEXINVEST,CG03,1580587490.9233747
2025-07-31,GELEXINVEST,CG04,1122094695.2235217
2025-07-31,GELEXINVEST,CG05,966572791.39428
2025-07-31,GELEXINVEST,CG06,848139196.7416697
2025-07-31,GELEXINVEST,CG07,595197910.8328485
2025-07-31,GELEXINVEST,CG08,556368337.8139341
2025-08-31,GELEXINVEST,CG01,3532811933.809404
2025-08-31,GELEXINVEST,CG02,2090506474.8919156
2025-08-31,GELEXINVEST,CG03,1038298565.7931204
2025-08-31,GELEXINVEST,CG04,1396494567.1549995
2025-08-31,GELEXINVEST,CG05,951133167.0022275
2025-08-31,GELEXINVEST,CG06,740710155.1865066
2025-08-31,GELEXINVEST,CG07,805229854.981311
2025-08-31,GELEXINVEST,CG08,543046284.7420193
2025-09-30,GELEXINVEST,CG01,3600528860.1262345
2025-09-30,GELEXINVEST,CG02,2480714500.4109735
2025-09-30,GELEXINVEST,CG03,1638508179.9569957
2025-09-30,GELEXINVEST,CG04,1200461056.6756134
2025-09-30,GELEXINVEST,CG05,1060129088.6266298
2025-09-30,GELEXINVEST,CG06,876392661.9743774
2025-09-30,GELEXINVEST,CG07,705811312.9230137
2025-09-30,GELEXINVEST,CG08,657057617.6272662
2025-10-31,GELEXINVEST,CG01,4371710098.461356
2025-10-31,GELEXINVEST,CG02,2411263236.3887405
2025-10-31,GELEXINVEST,CG03,1885412729.3407483
2025-10-31,GELEXINVEST,CG04,1497648050.5966651
2025-10-31,GELEXINVEST,CG05,995830843.3919398
2025-10-31,GELEXINVEST,CG06,901094085.5873854
2025-10-31,GELEXINVEST,CG07,672331607.0024637
2025-10-31,GELEXINVEST,CG08,583685310.4627532
2025-11-30,GELEXINVEST,CG01,3642149978.5566707
2025-11-30,GELEXINVEST,CG02,2424706197.8893847
2025-11-30,GELEXINVEST,CG03,1688291682.3037882
2025-11-30,GELEXINVEST,CG04,1040180112.9813154
2025-11-30,GELEXINVEST,CG05,849001199.4151005
2025-11-30,GELEXINVEST,CG06,911347129.1104671
2025-11-30,GELEXINVEST,CG07,764113916.8629345
2025-11-30,GELEXINVEST,CG08,573898119.5153581
2025-12-31,GELEXINVEST,CG01,4090403107.8565855
2025-12-31,GELEXINVEST,CG02,1862754529.102036
2025-12-31,GELEXINVEST,CG03,1671657025.1165223
2025-12-31,GELEXINVEST,CG04,1410124313.203172
2025-12-31,GELEXINVEST,CG05,938073497.0706725
2025-12-31,GELEXINVEST,CG06,741915517.2646966
2025-12-31,GELEXINVEST,CG07,717688678.2859076
2025-12-31,GELEXINVEST,CG08,547496366.5128491
2026-01-31,GELEXINVEST,CG01,3743105772.6823654
2026-01-31,GELEXINVEST,CG02,2187504731.8975267
2026-01-31,GELEXINVEST,CG03,1482748419.9733691
2026-01-31,GELEXINVEST,CG04,1051855651.143331
2026-01-31,GELEXINVEST,CG05,790386479.2985127
2026-01-31,GELEXINVEST,CG06,753691131.3954083
2026-01-31,GELEXINVEST,CG07,618971377.47259
2026-01-31,GELEXINVEST,CG08,491287936.92793083
2026-02-28,GELEXINVEST,CG01,4307704750.963818
2026-02-28,GELEXINVEST,CG02,2447601221.9405065
2026-02-28,GELEXINVEST,CG03,1959690019.581542
2026-02-28,GELEXINVEST,CG04,1385326868.0856562
2026-02-28,GELEXINVEST,CG05,986421443.3228539
2026-02-28,GELEXINVEST,CG06,924849755.0493803
2026-02-28,GELEXINVEST,CG07,750934631.6206964
2026-02-28,GELEXINVEST,CG08,671276367.005292
2026-03-31,GELEXINVEST,CG01,3677883506.775141
2026-03-31,GELEXINVEST,CG02,1865175757.7795808
2026-03-31,GELEXINVEST,CG03,1697563675.213513
2026-03-31,GELEXINVEST,CG04,1170657526.6924114
2026-03-31,GELEXINVEST,CG05,775325270.9495647
2026-03-31,GELEXINVEST,CG06,879016764.0548897
2026-03-31,GELEXINVEST,CG07,786260519.9567223
2026-03-31,GELEXINVEST,CG08,748612611.7155708
2022-04-30,VGC,CG01,1900767835.0196059
2022-04-30,VGC,CG02,1004688375.920715
2022-04-30,VGC,CG03,897273485.2564846
2022-04-30,VGC,CG04,640512621.9404489
2022-04-30,VGC,CG05,461501440.96113265
2022-04-30,VGC,CG06,431780005.0397416
2022-04-30,VGC,CG07,302152851.5912524
2022-04-30,VGC,CG08,342984902.80376714
2022-05-31,VGC,CG01,1963287754.2610126
2022-05-31,VGC,CG02,950085213.5496992
2022-05-31,VGC,CG03,811730969.4038569
2022-05-31,VGC,CG04,598447740.7301751
2022-05-31,VGC,CG05,491972757.1014895
2022-05-31,VGC,CG06,451637440.61530393
2022-05-31,VGC,CG07,422555599.1237398
2022-05-31,VGC,CG08,330385620.45333266
2022-06-30,VGC,CG01,2458224552.8562555
2022-06-30,VGC,CG02,1276877904.4367023
2022-06-30,VGC,CG03,936148641.4198675
2022-06-30,VGC,CG04,738866826.7918835
2022-06-30,VGC,CG05,594524194.418049
2022-06-30,VGC,CG06,500268366.995024
2022-06-30,VGC,CG07,344109075.00425154
2022-06-30,VGC,CG08,307333658.35282326
2022-07-31,VGC,CG01,2178469336.970031
2022-07-31,VGC,CG02,1134337870.4847589
2022-07-31,VGC,CG03,984666387.3210418
2022-07-31,VGC,CG04,714597711.4148574
2022-07-31,VGC,CG05,565814174.2317035
2022-07-31,VGC,CG06,495369008.50502306
